Gene Symbol	Monocytes C	NK	T CD8 Memory	T CD4 Naive	T CD8 Naive	B Naive	T CD4 Memory	MAIT	T gd Vd2	Neutrophils LD	T gd non-Vd2	Basophils LD	Monocytes NC+I	B Memory	mDCs	pDCs	Plasmablasts
PTPRS	1.04656181	0.443197644	0.288722259	0.696744569	0.630553226	0.618049441	0.433686136	0.231855762	0.46397819	0.614430841	0.332372797	0.515990482	0.703844878	0.739807384	2.925546777	149.4779321	1.363222313
SLC12A3	0.084855932	0.256928819	0.090527276	0.038018343	0.068464468	0.224555184	0.12808885	0.078301752	0.189432126	0.088618233	0.055095414	0.113589583	0.205569983	0.940430535	1.941163813	125.5559956	0.892666761
LINC01225	0	0	0	0	0	0.370841051	0	0	0	0.038076	0	0	0	0	0	140.1698632	0
BEND3P2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.435010043	0
SRPX	0	0	0	0	0	0	0.003163278	0.164298026	0	0	0	0	0	0	0	27.9971626	0
TTC39A	0.859401689	0.166249336	0.167384409	0.195610476	0.120998797	0.133381441	0.481850587	0.22929926	0.275249265	0.641579789	1.348779752	0.732948523	0.416469178	0.151816548	1.449625745	136.3545884	0.467361776
PTCRA	0	0	0	0	0	0.567277391	0	0	0	0	0	0.064250769	0.255630393	0.596515488	0.438023807	128.1357844	0
SLC9C2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.31161557	13.74155187	0
RP4-647C14.2	2.459534402	0.10492799	0.219474672	0.066679123	0.170886569	1.326140954	0.185614597	0.067354627	0.128513133	0.116431081	0.087951544	0.121957685	0.635268343	0.509789812	4.235047921	66.41963197	0.784031458
ZFAT	12.3265059	6.535806722	6.148774348	8.207348741	8.871152155	9.812521219	7.311209101	4.187720079	5.306951475	2.871381783	7.257414331	5.443331116	17.39689995	13.33439829	35.15325401	940.4313434	211.3895712
NRP1	13.27104131	0.939979408	0.446596049	0.896404891	0.676472291	0.927146644	0.749068835	0.43184261	0.561984546	0.407280854	0.548225225	0.398107541	3.70097161	0.760550804	21.5153828	480.8118828	0.922497944
NAT8L	0	0	0	0	0	0	0.002782781	0	0	0	0.107141997	0	0.007000299	0	0	9.804846164	0
KLHL33	1.224177712	1.009371771	0.640916407	0.883292487	0.999942221	1.544020744	0.864070958	0.637192089	0.838081146	0.676084867	0.900317305	0.699125215	1.249381697	0.888380565	4.284653122	40.383963	1.138267813
CLEC4C	5.451384277	0.838405758	0.546755502	1.150256538	0.5401738	3.923729012	0.796197047	0.462194562	0.69716579	2.956297526	0.593091733	3.805526284	2.011726318	1.794769982	10.29946232	526.9417311	2.979437745
PHEX	0.043497319	0.028072504	0.031259918	0.016573295	0.028939644	0.080587595	0.480458105	0.024146094	0.025482966	0.095446668	0.015096641	0.015869823	0.069400385	0.044368034	0.198002464	55.34326129	0.220873097
SHD	0	0	0	0.473465772	0	0	0	0	0	0	0	0	0	0	0	137.618107	0
CYP46A1	1.432303494	1.318550684	0.752162254	0.953121883	1.299701769	1.158110838	1.281425637	0.812336486	1.390839923	0.700035487	0.739437851	1.21475404	1.241729817	0.795052083	3.497016691	47.72166677	2.144095879
PROC	0	0	0	0.193869607	0	0.416731783	0.022324508	0.231538123	0	1.157331423	0	0	0	0.101106692	0.409529966	76.91192515	1.133999379
CTD-2547E10.6	0.239082602	0	0	0	0	0.174320322	0	0	0	0	0	0	0	0.84537727	5.254970939	44.76880769	0
P3H2	2.522380032	1.315553658	0.308209011	0.898613931	0.407039627	0.269778187	0.911863503	0.533310372	0.34966746	1.180372138	0.973016697	0.902061353	1.315026984	1.035175116	50.86646702	215.8726023	2.509051179
C5orf64	1.002111632	1.269111819	0.601424185	0.48625672	0.726632066	0.816140174	0.93456053	0.411826435	0.49234314	0.492008201	0.926317845	0.661408256	1.400964252	0.493578005	3.09835955	51.91167004	1.56869608
DNASE1L3	0.916306426	1.058706864	0.201257644	0.440493559	0.254204499	1.666552195	0.366598406	0.311275963	0.289477065	0.233868093	0.272930722	0.176910587	2.096656768	1.303521892	158.1328269	419.9957547	0.932631299
SMPD3	6.32732336	8.313007698	6.492242233	2.939071824	2.563832559	5.285657824	5.591838733	3.08096682	7.155879727	5.431099145	13.96988211	4.33462669	10.49326272	11.82056882	31.18121975	483.1078833	29.19363944
CTSV	0.633875973	0.30912301	0.191005147	0.46726421	0.318770809	0.673879807	0.405347954	0.153003369	0.207295966	0.338390201	0.217799643	0.240280153	0.56931017	0.550025125	16.30583234	32.06105441	2.542789739
RP4-799P18.4	0	0	0	0	0	0	0.113697457	0	0	0	0	0	1.966779602	0	0	47.58944492	0
PLVAP	0	0	0	0	0	0.810496284	0	0	0	0	0	0.189257873	4.039437799	0.592433542	5.663957651	113.2366081	3.472166499
SERPINF1	20.57870424	7.537753301	7.632193932	9.31711405	20.55718272	16.30207485	9.500760808	3.46072801	8.732058692	4.143600735	6.594990139	2.360364355	14.96338236	30.13476897	295.1814452	2694.003475	189.7073947
AC023590.1	3.130483925	2.484213003	0.962739432	3.091626767	4.334667477	4.996909656	4.869666568	2.834538416	1.428440638	1.737660885	1.32462587	1.465091997	4.612466627	5.826570134	15.99222628	336.5278586	28.58158913
SCAMP5	0.653419978	1.3998383	0.283221437	1.282436518	0.481763415	0.412559704	0.642003889	0.048513546	0	0.231459011	0.190110995	0.400204386	2.434428761	1.745532077	0.678587291	401.2972785	71.44795672
TPM2	0.61422518	1.472327585	0.636252038	3.042873334	1.216403564	0.201865632	2.466058505	3.829942612	3.406108995	0.267956901	0.866356689	0.386752211	0.694339628	0.480957096	6.805662741	393.281665	0
GPR39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.270052834	4.809926799	0
CRYM-AS1	1.642877531	0.611235879	0.579083581	0.962428682	0.682198146	1.701641775	0.947803761	0.260978044	0.891210186	0.716506348	0.885736463	0.687634674	0.889519013	1.159281233	6.677445219	50.63821936	1.576797622
COBL	0	0	0	0	0	0.005744451	0.00529044	0	0	0	0	0	0	0.005864697	0	10.28331444	0
LAMP5	2.057080904	0.511655033	0	0	0	0.766964569	0	0	0	0.018458893	0	0	0.342663936	2.214094932	29.13037229	410.5698333	80.11089107
TNFRSF21	1.920647485	0.807027337	0.02843275	0.053673271	0.013980762	2.007170299	0.074736455	0.037128891	0.12747636	0.063797921	0.050479801	0.348342406	2.421789656	0.433922139	35.79201527	518.4853135	0.282269331
LRRC36	2.56741458	1.570081331	0.955576529	1.297708181	1.759509819	1.421334602	1.62757435	1.00262338	1.409713905	0.544224322	1.783062721	1.154706445	2.446251655	1.870899612	10.18749925	71.17653674	2.255964242
RP11-426L16.10	0	0.25053925	0	0	0	0	0.040537698	0	0	0	0.152977004	0	1.31209001	0.54443632	2.242443223	47.81708416	0
RASD1	2.209984744	0.424651483	0.433072922	0.299604534	0.074574086	0.199295748	0.205929948	0.225798893	1.176118945	0.085666605	0.766935434	0.314738096	2.298905942	0.109100001	5.003845862	79.02292047	13.72158148
SMIM5	1.047229662	0.315187067	0.099751121	0.758591907	0.625130075	1.417482562	0.318096911	0.10369382	0.081873975	0.17533235	0.156343463	0.393782983	2.160397531	1.000791623	4.118609789	73.94143046	0.786572911
KIRREL3	1.925864659	2.849476433	0.721743967	0.904963792	0.39138618	0.72779157	0.975110934	0.381577816	0.662586494	3.256252879	1.010588609	3.914868484	2.224803654	0.650917585	23.8238861	132.5501873	2.117353295
CRYM	0	0	0	0	0	2.325284276	0	0	0	0	0	0	0	0.876249988	0.328576916	133.853822	0
PDZRN3	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007665396	0	15.04487019	0
SLC7A11	0.219978732	0.096038706	0.073614598	0.107769174	0.081238572	0.124743327	0.111727407	0.069383726	0.0905657	0.382363506	0.103458666	0.354003337	0.181895196	0.110673589	0.879825426	12.80853752	8.472278978
MAP1A	0.016218273	0.183598058	0.086262015	0.119331416	0.071566048	0.013443779	0.704908766	0.353405208	0.070383729	0.201409919	0.165005829	0.071448696	0.068188982	0.065036741	0.552803925	97.11211276	0
RP3-416J7.4	0	0	0.006453504	0	0.404417784	0.587021059	0.01629586	0	0.027203234	0	0	0	0	0.311160844	0	14.66859819	0
COL26A1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.23922614	0
RP11-610P16.1	0	0	0	0	0.942925835	0.300230721	0	0	0	0	0	1.126663066	2.035457017	0	22.12139778	158.262666	0
RP5-906A24.1	0	0	0	0	0	0	0.019114886	0.135693306	0	0	0	0	0	0	0	18.39528485	0
CYYR1	0.34068394	0	0	0	0	0.167942781	0	0	0	0.379669149	0	0.502758324	0	0	2.945128973	112.6893979	0
ZNF556	1.68503814	1.139607815	0.851735199	1.419834357	0.929341806	1.258374769	1.411636552	0.750650982	1.362814702	1.219026673	1.17991521	1.086086658	2.299358837	1.190216923	5.395430493	27.17406592	2.255190647
LINC01375	0	0	0	0	0	0.632312859	0	0	0	0	0	0	0	0.040478461	0.934658506	16.6019622	0
PLXNA4	0.208523815	4.249701504	0.175916057	0.488071971	1.247153233	0.212026719	0.960489103	0.262512009	0.250083114	0.083321681	0.489174888	0.233762455	0.194198768	0.117479534	0.60080968	75.51293984	0
LINC00996	1.788731992	5.742471843	1.410077527	1.023059876	1.755119802	2.779613719	2.306286723	1.295164544	10.82176461	2.11438954	2.312085875	0.757439299	2.73248735	14.90568883	2.971885697	362.3871648	10.64447827
RP11-71L14.3	0	0.487316324	0.25319363	0.078409483	0.067455503	0.01980049	0.191832179	0	0.172751342	6.22E-07	0.334100507	0.120330518	0.24515164	0.366670711	0.513423348	18.80553009	0.270038563
PPM1J	1.290228553	0.638384049	0	0	0.037554227	3.187302362	0.048366793	0	0	0	0	0	3.440657847	5.535874138	49.49244991	372.7920075	0.307599276
MROH9	0	0	0	0	0	0.482143318	0	0	0	0	0	0	0	0.33574087	0	5.207975814	0
PALD1	0.060234155	0.741975742	0.133495076	0.058036906	0.062223679	0.550692478	0.116788016	0.122042021	0.121667614	0.00867966	0.148418453	0.0867377	0.339864623	0.219744239	16.88854427	47.23958136	2.446113384
FAM221B	3.574690407	1.462277305	1.461874381	1.593984118	0.678276915	1.200287089	1.425596437	0.986516014	1.164541077	1.240927595	1.01928943	1.579700838	2.858511882	1.122349616	16.97356163	54.48863553	1.41703435
GUCY2D	0.665146468	0	0	0	0	0.04067374	0	0	0	0	0	0.032017616	0	0	10.01551728	17.97721051	0
KCNK1	0	0	0	0	0	0	0.001983404	0	0	0	0	0	0	0	0	8.891206198	0.920037302
BEND6	0.41818473	0.567831634	0.375274244	0.61823986	0.551026845	0.664340101	0.679820485	0.354886353	0.510078948	0.370419534	0.432427301	1.537746217	1.080875302	0.436777143	19.44325626	31.52915851	0.791575696
LILRA4	2.994025422	3.064621219	0.02196963	0	0	7.983905527	0.023593159	0.041049506	0.077069681	1.067150458	0	0.04853589	5.893503566	34.25899255	61.59309245	5347.79059	2.534074267
IGHV3OR16-12	0	0	0	0	0	0.612985606	0	0	0	0	0	0	0	3.220580433	0	0	651.4700042
SDC1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.204302381	0	0	86.57957117
IGHV3OR16-7	0	0	0	0	0	0	0	0	0	0	0	0	0	1.311971001	0	0	263.9766679
DPEP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43.52600473
IGHV3-75	0	0	0	0	0	0	0	0	0	0	0	0	0	4.040292245	0	0	970.8965086
IGKV2OR22-4	0	0	0	0	0	0.641863843	0	0	0	0	0	0	0	1.99699794	0	0	445.2436559
IGHV3-54	0	0	0	0	0	0.612985606	0	0	0	0	0	0	0	2.044789941	0	0	311.4177405
IGHV3-79	0	0	0	0	0	0	0	0	0	0	0	0	0	1.291058398	0	0	258.6917426
IGHV1OR15-2	0	0	0	0	0	0.368790037	0	0	0	0	0	0	0	3.958174792	0	0	379.3190893
IGKV1OR10-1	0	0	0	0	0	0	0	0	0	0	0	0	0	2.751691504	0	0	747.7154184
IGHV3OR16-15	0	0	0	0	0	0.754863838	0	0	0	0	0	0	0	3.501907442	0	0	351.5800337
BHLHA15	0	0	0	0	0	0	0	0	0	0	0	0	0	0.117087768	0	1.300944606	113.5339785
RP11-295P22.2	0	0	0	0	0	0	0	0	0	0	0	0	0	2.01081752	0	0	170.9026789
IGHV3OR15-7	0	0	0	0	0	0.6617519	0	0	0	0	0	0	0	3.418478735	0	0	594.7570595
IGHV3-60	0	0	0	0	0	2.406471796	0	0	0	0	0	0	0	6.458948419	0	0	825.7817431
IGHV7-34-1	0	0	0	0	0	1.589030111	0	0.267224078	0	0	0	0	0	5.699766777	0	0	855.7937963
IGHV3-6	0	0	0	0	0	1.198525505	0	0	0	0	0	0	0	13.09896569	0	0	1557.171142
IGHV3-25	0	0	0	0	0	0	0	0	0	0	0	0	0	1.748494119	0	0	257.7883109
IGHV3-42	0	0	0.009522389	0	0	0.330790743	0.204625104	0	0	0	0	0	0	2.353741101	0	0	272.9719242
RP11-812E19.9	0	0	0.013926345	0	0	1.215668966	0	0	0	0	0	0	0	4.712975619	0	0	883.7220988
IGHV1OR16-4	0	0	0	0	0	0	0	0	0	0	0	0	0	5.201871107	0	0	865.4361063
GLDC	0.726861962	1.113078649	0.799517608	1.725955835	1.365672585	1.620070538	1.450245917	0.933967816	0.970883506	0.429674547	0.926753548	0.730243185	1.604990289	2.791572089	3.007504921	1.294395498	301.5964736
IGHV3-62	0	0.646458113	0	0	0	3.709590096	0	0	0	0	0	0	0	26.80321292	0	0	4078.718832
HRASLS2	0	0.762182602	0.53500241	0	0	0.090738652	0.076099715	0.135536369	0.873145645	0	0.207064278	0	0	1.068555165	0	1.776479773	297.289765
OXCT2	0	0	0	0	0	0	0.00889479	0	0	0	0	0	0	0.62949972	3.332768751	0	93.72209511
RP11-1166P10.8	0	0	0	0	0	7.659208433	0	0	0	0	0	0	0	20.71741525	0	0	2513.59253
IGHV3-47	0	0	0	0	0	1.099560687	0.326929406	0	0	0	0	0	0	8.832065696	0	0	949.9715658
GPRC5D	0	0	0.161060797	0	0	0	0.1274837	0	0	0	0	0.172066367	0	11.62018381	0	0	1152.069446
IGF1	0	0	0	0	0	0.643734211	0	0	0	0	0	0	0	0.219669666	0	0	117.1331143
IGLV2-33	0	0	0	0	0	0	0	0	0	0	0	0	0	2.855411539	0	0	250.362555
UNC13C	0.359699714	0.39399905	0.254065369	0.281522698	0.210439786	0.419796696	0.299250918	0.194582155	0.31482539	0.189885258	0.25963056	0.215696946	0.479620722	0.363080993	0.939861365	0.28730955	29.48484498
IGHV3-63	0	0	0	0	0	7.525114923	0.057134118	0	0	0	0	0.223725718	0	33.62205885	0	0	4419.859395
IGHV4-80	0	0	0	0	0	0	0	0	0	0	0	0	0	6.200505687	0	0	449.6916809
IGHV3OR16-8	0	0	0.013926345	0	0	1.543638861	0	0	0	0	0	0	0	23.45717755	0	0	2836.353077
CAV1	0	0	0	0	0	0.215860922	0.019782313	0	0	0	0	0.299159165	0	0.610427543	0	0	186.7842536
IGHV3-52	0	0	0	0	0	1.316667807	0	0	0	0	0	0	0	5.842450742	0	0	450.5668143
IGHV3-71	0	0	0	0	0	13.34231649	0	0	0	0	0	0	0	20.03703672	0	0	2198.212051
IGHV3-19	0	0	0.412758371	0	0	6.81045249	0	0	0	0	0	0	0	39.37324297	0	0	5789.682303
IGLV10-54	0	0	0	0	0	20.22754649	0	0	0	0	0	0	0	29.44760254	0	0	2930.772326
IGHV3-38	0	0	0	0	0	1.42503857	0	0	0	0	0	0	0	6.090121904	0	0	921.6564471
IGHV1OR15-9	0	0	0	0	0	5.741149845	0	0	0	0	0	0	0	8.438283255	0	0	1012.988796
IGKV3D-11	0	0	0	0	0	5.24411527	0	0	0	0	0	0	0	13.11003176	0	0	903.2241539
IGHV3-41	0	0	0	0	0	3.695117818	0.222189509	0	0	0	0	0	0	17.2647837	0	0	1487.695392
IGKV2-40	0	0	0	0	0	4.26E-07	0	0	0	0	0	0	0	10.86567179	0	0	862.931239
IGKV1D-17	0	0	0	0	0	5.725370963	0	0	0	0	0	0	0	9.54349563	0	0	667.9666845
MIXL1	0.727379508	0.420221025	0.396578422	0.728540416	0.474739094	1.160984382	0.730361341	0.484107032	0.447473659	0.594963832	0.552517314	0.402999446	0.929338359	1.344786327	1.699116182	0.569860907	77.39994231
IGHV3OR16-9	0	0	0.421085384	0	0	33.16360533	0	0	0	0	0	0	0.293598677	69.75468712	0	0	9742.251775
IGHG4	0.116996618	0.384710508	0.008136647	0	0	14.09846869	0.07274093	0	0.084749304	0.106511678	0.099596741	0.15967656	0.089067055	146.4759414	0.998736171	0.421206092	24929.50305
IGKV1-6	0	0	0	0	0	16.73640776	0	0	0	0.864415689	0	0	0	48.48816586	0	0	5754.485498
IGHV7-81	0	0	0.030118601	0	0	11.78187288	0.030897893	0	0	0	0	0	0	10.18391029	0	0	1159.638624
TXNDC5	3.381487244	1.217147112	1.765901651	1.188618964	0.225038262	6.629731916	1.308279169	2.030325909	2.119349714	0.319744645	1.430697466	1.701697885	3.937003077	22.48161783	24.77215376	104.8013336	5437.366797
IGKV2D-30	0	0	0	0	0	36.98559443	0	0	0	0	0	0	0	63.40586573	0	0	6210.55337
IGHV4-55	0	0	0	0	0	27.71334855	0	0	0	0	0	0	0	37.29830568	0	0.551425368	7198.68673
IGLV1-50	0.471566466	0	0	0	0	1.773719584	0	0	0	0	0	0	0	3.651685028	0	0	270.5366321
TNFRSF17	0.605207779	0.320095028	0.095793555	0.104729618	1.17E-07	10.34833112	0.200754972	0.343861266	0.3773692	0	0.512127365	0.61570193	0.723296907	17.26255439	1.941713667	22.32782991	2236.288551
IGKV1D-13	0	0	0	0	0	13.58949932	0	0	0	0	0	0	0	21.88037083	0	0	2212.126302
IGHV4-28	0.193151587	0	0	0	0	29.02210281	0.812643543	0	0	0.195003324	0	0	0	41.99134788	0	0	7093.331969
IGHV3-72	0	0	0	0	0	45.66442444	0.054502469	0	0	0	0	0.381000959	0	201.0603394	0	0.361703363	21590.4574
IGKV3D-20	0	0	0	0	0	10.9084016	0	0	0	0	0	0	0	19.05065813	0	0	1495.29203
IGKV3-7	0	0	0	0	0	3.554878752	0.037271118	0	0	0	0	0	0	12.15372331	0	0	614.9191865
RP11-361C13.1	0	0.163943061	0	0	0	0.315586446	0.630535601	0	0	0	0	0	33.12640695	4.883908348	0	0	839.5430364
IGHV1OR15-4	0	0.163943061	0	0	0	0.315586446	0.630535601	0	0	0	0	0	33.12640695	4.883908348	0	0	839.5430364
IGKV1-17	0.373810656	0	0	0	0	42.45307933	0	0	0	0	0	0	0	59.22850198	0	0	4921.445927
IGHV1-12	0	0	0	0	0	10.38617605	0.51212266	0	0	0.122520447	0	0	0	26.46628643	0	0	2855.762411
IGHV2-70D	0	0	0	0	0	8.982302801	0.451958669	0	0	0	0	0	0	10.26411541	0	0	903.5755806
IGHGP	0	0	0	0	0	9.06735072	0.026532492	0	0	0.0787148	0	0.040303331	0	103.6982729	0	0.35519105	5617.917783
MIR650	0	0	0	0	0	3.118417865	0.104794206	0	0	0	0	0	0	86.54160847	0	0	8299.863769
IGKV3OR2-268	0	0	0	0	0	2.506798254	2.271699064	0	0	0	0.420991242	0	0	16.08378394	0	0	1138.809738
IGKV6-21	0	0	0	0	0	10.66812299	0	0	0	0	0	0	0	13.59336223	0	0	838.5116045
IGHV3-64	0	0	0	0	0	71.05083148	0	0	0	0	0	0	0	32.88456626	0	0	2941.680267
IGKV1D-16	0	0	0	0	0	9.852639221	0	0	0	0	0	0	0	14.93749248	0	0	995.1427557
IGHA2	0.129005052	0.86290954	0.32515719	0.047533387	0	30.46256104	0.399841939	0.263365584	0.162997734	0.453314105	0.077613392	2.063871549	1.847270179	529.964278	1.834402393	2.653847087	87912.32488
IGLV3-27	0	0.342103922	0.227999146	0	0	28.87932893	0.199336559	0	0	0	0.602485567	0	0	27.37955586	0	0	2005.074127
IGLV2-8	0	1.110703239	0.73767927	0	0	60.58583609	0.151628787	0.512818203	0.54265207	0	0	0.695193832	0	127.4590127	0.927176713	0.213207397	12896.23372
IGKV2-24	0	0	0	0	0	30.54405235	0	0	0	0	0	0	0	66.5683725	0	0	3333.321278
IGHV3-22	0	0	0	0	0	8.499766223	0	0	0	0	0	0	0	9.544809296	0	0	714.3245617
IGLV8-61	0	0	0	0	0	64.33509871	0.040027649	0	0	0	0	0	0.301001115	110.9335029	0	0.32264095	9500.681163
RP11-290F5.1	5.005952456	2.864787751	1.291345402	3.177602429	1.503894595	3.212006372	3.051038101	0.992882985	1.282223393	15.59720298	2.370354184	4.049678793	2.820714947	4.841367176	6.670893257	2.569679868	541.7363325
IGLV1-36	0	0	0	0	0	21.97843333	0	0	0	0	0	0	0	19.81858301	0	0	1722.936405
AP001171.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC010745.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD34	0.415600125	0.223869944	0.131593532	0.147081968	0.124389641	0.175888006	0.182610006	0.106876876	0.176624497	0.092481406	0.148374436	0.186255227	0.262075979	0.264583184	1.587951081	0.338381002	0.761731931
HTR1F	0.029585251	0	0	0	0	0	0	0	0	0	0	0.056588331	0	0	0	0	0
MMP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PROM1	0.039766118	0.127217566	0.035792562	0.034445589	0.006708467	0.034651877	0.031256453	0.016978942	0.026888057	0	0.106349825	0.036407095	0.042965894	0.014298683	0	0	0
EGFEM1P	0.57403059	0.161478648	0.139887297	0.406888211	0.100457544	0.185772974	0.33383322	0.123607715	0.16024512	0.171731356	0.11418991	0.194784781	0.208322361	0.152750357	0.914784913	0.201914025	0.465944619
REN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC092646.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DYTN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TM4SF1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DPYSL3	0	0	0	0	0	0	0	0	0	0	0	0	0.010415383	0	0	0	0
DNTT	0	0	0	0.732366298	0	0	0.03527599	0	0	0	0	0	0	0	0	0	0
NPTX2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.584906258	0
SLC8A3	0	0	0	0	0	0	0	0	0	0	0	0.03157664	0	0	0	0	0
C3orf80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NKAIN2	0	0	0	0	0	0	0	0	0	0	0	0.010170913	0	0	0.305180006	0	0
FREM1	0	0	0	0	0	0	0.015812922	0	0	0	0	0	0	0	0	0	0
ZNF385D	0.037951704	0.082755428	0.027501994	0.058780482	0.043279527	0.090302451	0.073382809	0.014455016	0.006810428	0.054786894	0.026823246	0.03771935	0.077577272	0.07630102	1.497832972	0.116651516	0.075588869
MPL	0	0	0	0.05313157	0	0.740980372	0.041203691	0	0	0.051351851	0	0	0.227953546	0.550222887	0	0	0
CYTL1	0.560218755	1.979513993	0	0	0	0.657643336	0	0	0	0	0.186499707	0.256699445	0	0.00459922	0	0	0
TMEM246	0	0	0	0	0	0.048126826	0	0	0	0.878456747	0	0.006996626	0	0	0	0	0
MPDZ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EMID1	0	0.198892082	0	0	0	0	0	0.018998375	0	0	0	0.08135705	0	0	0	0	0
MDGA2	0.09807238	0	0.003478356	0.013421684	0	0.031071986	0.020588659	0	0.025280105	0	0	0.01056065	0.066219318	0.006127026	0.205339077	0.077045731	0
KIAA0087	0.069316901	0.133172551	0.096557996	0.094718824	0.166072847	0.123839727	0.223366976	0.095319083	0.200998742	0.074124175	0.185890479	0.161131649	0.264453067	0.220764747	0.815761519	0.16913902	0.446683069
CALN1	0.089384369	0.071533412	0.018543708	0.057494356	0.056136483	0.077254972	0.075293695	0.020294947	0.105543651	0.062981361	0.05962529	0.05439146	0.114973503	0.052287538	0.46741148	0.199121905	0.265170684
PLOD2	0.903180407	0.597753552	0.291262531	0.474121212	0.352791161	0.684433927	0.576548541	0.267538642	0.450405998	0.478109546	0.412972403	0.487401872	0.829289278	0.367521291	3.215410219	1.006020447	0.918597477
IGLL1	0	0	0.002870173	0	0.325610639	0.096526036	0.013275172	0	0	0	0.072500542	0	0	0.323387889	0.544773647	0.511325937	7.894300298
